object,worker,response
123,18,1
123,32,1
124,18,0
124,27,0
124,32,0
125,4,1
125,18,2
125,27,5
125,30,1
126,15,0
126,18,0
127,1,1
127,18,1
127,32,1
128,1,0
128,4,0
128,27,0
128,32,0
129,2,0
129,4,1
129,12,0
129,15,0
130,18,0
130,30,0
130,31,2
131,4,1
131,18,1
131,29,1
131,30,1
131,32,0
132,4,0
132,18,0
132,23,0
132,32,0
133,15,0
133,18,0
133,30,0
133,31,0
134,4,0
134,12,0
134,18,0
134,32,0
135,4,0
135,12,0
135,18,0
135,32,0
136,1,1
136,12,0
136,18,1
136,30,1
137,1,0
137,2,0
137,4,0
137,18,0
137,23,2
138,2,0
138,18,0
138,31,5
139,4,0
139,12,1
139,18,0
140,4,0
140,12,0
140,18,0
140,32,0
141,4,0
141,15,0
141,18,0
141,27,0
142,1,1
142,18,1
142,32,0
143,1,0
143,12,0
143,15,2
143,18,0
143,31,0
144,2,0
144,4,1
144,18,0
144,30,1
145,4,1
145,12,1
145,16,0
145,18,0
146,4,1
146,18,1
146,30,0
146,32,1
147,4,1
147,10,2
147,15,1
147,18,1
147,32,2
148,4,1
148,18,0
148,32,2
149,12,0
149,18,1
150,4,4
150,27,4
150,32,4
151,12,4
151,18,4
151,31,0
151,32,4
152,4,4
152,16,0
152,18,4
152,31,2
153,15,0
153,18,0
153,31,2
153,32,4
154,4,0
154,5,0
154,27,0
154,32,0
155,18,1
155,30,1
155,32,0
156,4,1
156,29,1
156,30,0
157,4,1
157,12,1
157,16,1
157,18,1
157,35,1
158,2,0
158,15,1
158,18,1
158,32,0
159,1,0
159,16,0
159,18,0
159,30,2
159,36,2
160,4,0
160,18,0
160,29,0
160,31,0
161,2,0
161,18,0
161,31,2
162,4,4
162,15,0
162,18,4
163,1,0
163,12,0
163,16,0
163,18,0
163,30,0
164,4,4
164,12,4
164,15,0
164,18,0
165,4,1
165,12,4
165,18,4
165,29,4
166,1,0
166,2,0
166,10,5
166,16,1
166,23,0
167,1,0
167,2,1
167,12,0
167,18,0
167,29,0
168,1,4
168,4,4
168,27,0
168,29,4
168,30,4
169,12,5
169,18,1
170,12,2
170,18,0
170,32,2
171,1,6
171,18,0
171,30,0
171,34,2
172,4,6
172,10,6
172,16,0
172,18,0
172,32,6
173,15,0
173,18,0
173,30,0
174,4,4
174,10,6
174,16,0
174,18,4
174,30,0
175,12,4
175,18,4
175,32,2
176,2,0
176,15,0
176,18,0
176,31,2
177,4,2
177,10,6
177,12,2
177,15,0
177,18,0
178,12,6
178,18,0
178,30,2
179,4,6
179,16,0
179,18,0
179,21,0
180,1,0
180,12,2
180,18,0
180,31,0
180,32,2
181,2,0
181,4,0
181,18,0
182,4,0
182,18,0
182,30,0
182,32,2
183,18,0
183,30,0
183,31,2
183,32,2
184,15,4
184,16,0
184,18,4
184,29,4
184,30,0
185,4,4
185,18,0
185,30,2
186,12,2
186,15,0
186,18,2
186,27,5
187,18,0
187,23,2
187,30,0
188,4,1
188,18,0
188,32,1
189,0,5
189,18,1
189,27,0
189,30,0
190,12,5
190,18,0
190,21,5
191,1,5
191,4,5
191,15,0
191,18,0
191,32,5
192,12,4
192,15,0
192,18,4
192,31,2
193,18,5
193,27,4
193,29,4
194,12,0
194,18,1
194,30,1
194,32,0
195,16,0
195,18,0
195,30,0
195,31,0
195,32,0
196,4,1
196,5,1
196,18,0
196,32,2
197,2,5
197,18,0
197,30,0
197,32,6
198,4,1
198,12,0
198,18,0
198,31,2
198,32,2
199,12,0
199,18,0
199,31,2
199,32,0
200,4,0
200,12,1
200,18,0
200,31,1
201,4,1
201,12,5
201,18,1
201,30,1
201,32,1
202,18,0
202,31,5
202,35,1
203,4,0
203,12,1
203,18,0
203,27,1
203,32,1
204,4,1
204,12,1
204,18,0
204,31,1
205,4,1
205,15,1
205,18,1
205,31,3
206,10,2
206,12,0
206,18,0
207,15,0
207,18,0
207,32,2
207,35,0
208,1,6
208,4,7
208,18,5
208,29,6
208,32,2
209,12,6
209,16,1
209,18,2
209,31,2
209,36,6
210,16,0
210,18,0
210,31,2
211,4,1
211,18,0
211,29,1
211,30,1
212,4,1
212,18,1
212,30,0
213,2,0
213,18,0
213,29,1
214,12,5
214,16,0
214,18,0
214,29,5
215,12,5
215,18,0
215,27,5
215,32,7
216,1,5
216,4,5
216,18,0
216,30,0
217,1,5
217,4,5
217,18,0
217,32,5
218,16,0
218,18,0
218,31,0
218,32,0
219,1,0
219,4,0
219,18,0
219,31,5
220,1,4
220,16,0
220,18,0
220,30,0
221,18,4
221,32,2
222,2,0
222,4,6
222,18,0
222,29,4
223,4,4
223,15,0
223,18,0
223,30,0
224,1,4
224,4,4
224,18,4
224,31,2
224,32,2
225,4,4
225,18,1
225,27,1
225,30,1
225,32,1
226,2,5
226,4,5
226,12,5
226,15,3
226,32,7
227,4,1
227,12,5
227,18,0
227,27,5
228,1,0
228,4,0
228,18,0
229,1,1
229,4,1
229,32,0
230,18,0
230,21,1
230,32,1
231,18,0
231,19,0
231,23,1
231,29,1
231,35,1
232,1,5
232,4,5
232,18,1
232,32,1
233,14,1
233,15,0
233,18,0
234,1,1
234,4,1
234,18,1
234,32,1
235,4,1
235,5,1
235,10,2
235,18,1
235,32,2
236,18,1
236,30,0
237,2,1
237,15,0
237,18,0
237,32,2
238,12,2
238,18,1
238,31,0
238,32,2
239,5,1
239,12,2
239,18,1
239,27,5
240,4,1
240,12,1
240,18,0
240,31,0
241,4,1
241,8,1
241,18,1
241,29,1
242,4,1
242,30,1
242,32,1
243,1,1
243,12,1
243,18,0
244,15,1
244,18,1
244,32,2
244,36,1
245,18,0
245,21,0
246,2,0
246,12,1
246,18,1
246,30,1
246,32,2
247,4,1
247,15,1
247,18,0
248,2,5
248,16,0
248,18,0
248,32,0
249,4,1
249,12,0
249,16,1
249,18,1
250,16,0
250,18,0
250,31,5
250,32,1
251,16,1
251,18,1
251,32,1
252,4,1
252,18,1
252,30,1
253,4,1
253,18,1
253,29,0
253,37,1
254,4,1
254,18,1
254,23,1
254,32,2
255,4,1
255,12,0
255,18,0
255,27,0
255,29,1
256,4,0
256,12,0
256,18,0
257,15,0
257,18,0
257,27,0
257,29,0
258,12,1
258,15,1
258,18,0
258,31,0
259,2,0
259,5,0
259,15,0
259,18,0
259,30,0
260,12,0
260,18,0
260,29,0
261,4,0
261,12,0
261,18,0
262,7,1
262,18,1
262,27,1
262,30,5
263,18,2
263,27,0
263,30,4
264,2,1
264,4,1
264,18,1
264,31,0
265,5,0
265,12,0
265,15,0
265,18,0
266,12,0
266,18,0
266,31,0
266,32,0
267,12,0
267,18,0
267,27,0
267,31,0
268,15,1
268,18,0
268,32,0
268,36,1
269,4,0
269,12,0
269,16,0
269,18,0
270,12,0
270,15,4
270,18,4
270,31,0
271,1,1
271,4,1
271,18,0
271,23,2
271,32,0
272,4,1
272,12,1
272,18,1
272,27,1
273,1,1
273,5,1
273,18,1
273,31,2
273,32,1
274,12,0
274,18,0
275,4,2
275,16,0
275,18,0
275,32,2
276,4,0
276,15,0
276,16,0
276,32,2
277,12,0
277,18,1
277,30,1
277,32,0
278,4,1
278,12,0
278,18,1
278,30,1
279,4,1
279,12,0
279,18,1
279,31,2
280,1,0
280,4,0
280,18,0
280,30,0
280,32,0
281,12,0
281,15,0
281,16,1
281,18,1
281,30,1
282,18,0
282,21,7
282,31,0
283,4,0
283,18,0
283,27,0
283,30,0
284,18,0
284,32,1
285,18,0
285,29,1
285,30,0
286,1,0
286,4,0
286,5,0
286,18,0
286,27,0
287,4,0
287,15,0
287,18,0
287,31,0
288,4,4
288,18,1
288,27,1
288,32,1
289,16,1
289,18,1
290,12,2
290,18,0
290,29,0
290,32,2
291,4,0
291,15,0
291,18,2
292,1,5
292,4,5
292,12,2
292,18,5
293,4,0
293,15,2
293,32,2
294,18,1
294,31,2
295,12,1
295,18,1
295,27,4
296,4,4
296,12,2
296,18,4
297,4,0
297,12,5
297,18,0
297,31,0
298,12,1
298,18,0
298,31,0
299,2,0
299,18,1
299,31,0
300,4,5
300,12,0
300,15,5
300,18,0
300,32,0
301,18,0
301,29,4
301,32,0
302,15,1
302,18,0
302,30,1
302,32,0
303,12,0
303,15,1
303,18,1
304,4,0
304,12,0
304,18,0
305,1,4
305,12,0
305,18,0
306,12,0
306,15,4
306,18,0
307,12,0
307,18,0
307,30,1
307,32,0
308,4,1
308,18,2
308,31,2
308,32,0
309,4,0
309,12,0
309,14,2
309,18,0
310,12,1
310,18,1
310,27,1
310,30,2
311,4,1
311,18,1
311,27,1
311,32,1
312,15,0
312,18,0
312,31,0
312,32,0
313,18,0
313,32,0
314,8,1
314,15,1
314,18,0
315,4,1
315,8,1
315,18,1
316,12,1
316,15,1
316,18,0
317,4,1
317,12,1
317,15,0
317,18,1
318,4,5
318,12,5
318,18,5
318,32,2
319,12,0
319,18,0
319,31,5
319,32,0
320,4,0
320,15,0
320,18,0
320,31,0
321,4,1
321,18,1
322,4,0
322,18,0
322,31,2
322,32,0
323,12,0
323,18,0
323,32,0
324,4,4
324,12,4
324,15,0
324,18,4
324,32,4
325,4,4
325,18,4
325,21,4
325,32,4
326,4,0
326,12,0
326,18,0
327,2,0
327,4,0
327,18,0
328,12,0
328,18,0
328,32,0
329,4,0
329,18,0
330,8,2
330,15,0
330,18,1
330,31,2
331,15,1
331,18,1
331,31,2
331,32,1
332,12,1
332,14,2
332,18,1
332,31,0
333,18,5
334,18,1
334,31,1
335,12,1
335,18,4
335,32,1
336,12,4
336,18,4
336,31,4
337,14,2
337,18,4
338,4,1
338,12,1
338,18,0
338,31,1
339,14,2
339,18,0
339,31,1
340,18,0
340,21,1
341,2,0
341,4,1
341,15,1
341,18,7
342,4,0
342,18,0
342,21,0
343,4,0
343,18,0
343,31,0
344,12,0
344,15,0
344,18,0
344,27,0
344,32,0
345,12,0
345,15,0
345,18,0
345,32,0
346,4,0
346,12,0
346,18,0
346,31,0
347,4,0
347,12,0
347,18,1
348,4,1
348,18,0
348,31,0
349,14,5
349,18,2
350,4,0
350,12,0
350,18,2
350,21,2
351,12,0
351,18,0
352,18,0
352,31,2
352,32,0
353,18,0
353,31,2
354,18,0
354,31,2
355,18,0
355,31,0
356,12,1
356,18,0
357,12,1
357,18,0
357,21,2
358,18,0
359,18,1
359,21,1
360,12,0
360,18,0
361,12,0
361,18,0
361,31,0
362,18,0
362,21,0
363,4,0
363,12,0
363,18,0
364,4,0
364,15,0
364,18,0
364,32,0
365,2,2
365,15,0
365,18,1
365,27,5
366,18,0
366,21,2
366,36,0
367,12,0
367,18,0
367,30,1
367,32,0
368,12,0
368,18,0
368,31,2
368,32,0
369,18,2
369,21,6
369,31,0
369,32,0
370,4,2
370,15,0
370,18,0
370,31,2
371,4,2
371,16,0
371,18,0
371,32,2
372,4,0
372,12,0
372,18,0
373,2,0
373,18,0
373,37,0
374,2,0
374,18,0
374,32,2
375,12,0
375,18,0
375,31,0
376,4,1
376,5,1
376,10,6
376,32,0
377,1,0
377,16,0
377,18,0
377,30,0
377,32,0
378,12,0
378,18,1
378,30,1
378,31,5
379,18,0
379,30,0
380,8,0
380,12,0
380,15,0
380,18,0
380,32,0
381,1,0
381,4,0
381,18,0
382,1,0
382,2,0
382,18,0
382,32,0
383,1,0
383,2,0
383,4,0
383,10,6
383,18,0
384,12,0
384,18,0
384,30,0
384,32,0
385,4,0
385,18,0
385,27,0
385,30,0
386,1,4
386,18,4
386,32,4
386,35,4
387,18,0
387,31,0
388,18,1
388,32,0
389,2,1
389,15,0
389,18,0
389,23,2
390,4,0
390,16,0
390,18,0
390,23,0
391,4,0
391,12,0
391,18,2
391,30,0
392,15,1
392,18,0
392,31,1
392,32,1
393,5,1
393,12,2
393,16,0
393,32,1
394,12,6
394,18,0
395,4,7
395,10,5
395,12,6
395,18,5
396,4,1
396,15,1
396,18,1
396,29,1
397,8,2
397,12,1
397,16,0
397,18,0
398,4,1
398,18,0
398,27,1
398,32,1
399,1,1
399,4,1
399,18,0
399,29,1
399,32,1
400,2,0
400,12,0
400,18,5
400,27,5
401,12,2
401,16,1
401,18,1
402,10,2
402,12,1
402,29,1
403,4,1
403,8,1
403,18,1
403,27,1
403,32,2
404,2,0
404,18,0
404,31,0
405,18,2
405,31,2
405,32,0
406,4,1
406,12,0
406,18,0
406,30,1
407,4,0
407,18,0
407,29,0
408,1,0
408,4,0
408,18,0
408,29,0
408,32,0
409,4,1
409,12,0
409,18,1
409,32,0
410,4,1
410,12,1
410,18,0
410,27,1
410,35,1
411,1,1
411,12,1
411,18,1
412,18,0
412,21,2
412,31,2
412,32,1
413,12,2
413,18,0
413,37,0
414,4,0
414,18,0
414,30,0
415,4,0
415,18,0
415,31,0
416,1,0
416,18,0
416,30,0
416,34,6
417,1,0
417,4,7
417,12,1
417,18,7
417,32,2
418,16,0
418,18,1
418,32,1
418,35,1
419,4,1
419,18,1
419,23,5
420,1,0
420,4,0
420,10,6
420,18,0
420,29,0
421,2,0
421,32,0
422,4,1
422,18,1
422,32,1
423,4,0
423,12,1
423,18,1
423,31,2
424,4,1
424,12,0
424,18,1
424,32,0
425,4,0
425,12,0
425,16,0
425,18,0
425,32,0
426,2,0
426,18,0
426,27,0
427,12,5
427,18,0
428,4,0
428,15,2
428,18,0
428,27,0
428,31,0
429,2,0
429,8,0
429,18,0
430,18,0
430,27,5
430,31,2
430,32,0
431,12,0
431,18,0
431,27,1
431,32,0
432,16,0
432,18,0
432,30,0
433,18,0
433,31,0
434,1,3
434,4,3
434,18,3
435,4,0
435,12,0
435,18,0
435,32,2
436,2,2
436,12,0
436,18,1
437,18,4
437,27,4
437,29,4
437,32,2
438,4,0
438,18,0
438,29,0
438,30,0
439,12,0
439,15,2
439,18,2
439,31,2
440,1,0
440,4,0
440,5,0
440,18,0
440,36,0
441,1,0
441,4,0
441,18,0
441,30,0
441,32,0
442,1,4
442,18,4
442,30,1
443,12,0
443,18,0
443,31,2
443,32,0
443,36,0
444,12,0
444,16,0
444,18,0
444,31,0
445,4,0
445,18,0
445,21,0
445,31,0
446,4,0
446,12,0
446,18,0
446,32,0
447,8,0
447,18,0
447,27,0
447,30,0
448,4,0
448,18,0
448,32,2
448,35,0
449,12,0
449,18,4
449,21,2
450,12,1
450,18,1
450,32,1
451,5,1
451,15,1
451,18,1
451,29,1
451,32,1
452,4,5
452,12,5
452,18,0
452,32,5
453,12,5
453,18,0
453,30,0
453,32,5
454,4,4
454,12,5
454,18,0
454,32,4
455,2,0
455,4,0
455,15,0
455,18,0
456,4,0
456,14,1
456,18,0
457,4,5
457,12,0
457,14,7
457,18,0
457,37,2
458,15,0
458,18,1
458,32,1
458,36,0
459,18,1
459,32,1
460,12,1
460,18,0
460,27,0
461,1,5
461,4,5
461,12,2
461,18,2
462,15,0
462,18,0
462,27,0
462,29,0
462,30,0
463,12,0
463,15,0
463,18,0
463,31,2
464,12,2
464,18,0
464,30,0
465,2,2
465,14,1
465,18,0
466,4,0
466,18,0
466,29,0
467,12,0
467,15,0
467,18,0
467,32,0
468,4,1
468,8,0
468,18,1
469,4,1
469,10,6
469,16,0
469,18,1
469,32,1
470,0,4
470,4,1
470,18,1
470,32,1
471,4,1
471,16,0
471,18,0
471,29,1
471,32,1
472,4,0
472,5,0
472,18,0
473,4,0
473,15,0
473,18,0
473,30,0
473,31,0
474,4,4
474,18,0
475,18,0
475,30,0
475,32,0
476,18,0
476,31,2
476,32,5
476,37,2
477,15,3
477,18,0
477,32,2
478,15,2
478,18,0
478,31,0
478,32,1
479,15,1
479,18,1
479,30,1
480,4,0
480,15,0
480,18,0
480,32,0
481,12,0
481,15,2
481,18,0
482,4,1
482,18,1
482,31,4
483,15,2
483,18,0
483,30,6
484,12,5
484,18,0
484,31,5
484,37,5
485,4,1
485,16,1
486,1,0
486,18,0
486,32,0
487,2,0
487,10,2
487,12,0
487,18,0
488,12,1
488,18,0
488,31,0
488,32,2
489,2,0
489,4,1
489,18,0
489,31,2
490,4,0
490,16,0
490,18,0
490,30,0
491,4,0
491,18,0
491,32,2
492,10,6
492,12,1
492,18,0
493,1,1
493,18,0
494,12,5
494,16,2
494,18,2
494,31,5
494,32,2
495,2,5
495,16,0
495,18,0
495,30,0
495,32,0
496,8,0
496,15,2
496,18,0
496,32,0
497,2,0
497,18,0
497,29,0
497,35,0
498,4,1
498,15,0
498,18,1
498,32,1
499,4,1
499,18,1
499,27,1
499,32,1
500,1,0
500,15,0
500,18,0
500,27,0
501,14,2
501,18,1
501,32,2
502,4,5
502,18,0
502,31,0
503,4,1
503,5,1
503,18,0
504,1,1
504,15,0
504,18,1
505,12,1
505,18,1
505,30,2
506,2,0
506,12,1
506,18,0
506,32,2
507,18,0
507,31,0
507,32,5
507,37,0
508,16,0
508,18,0
508,27,0
508,30,0
509,4,1
509,16,1
509,18,0
510,4,0
510,12,0
510,18,0
510,30,0
511,4,5
511,18,5
511,30,5
512,4,1
512,12,0
512,27,1
512,30,1
513,15,2
513,18,0
513,29,0
514,12,0
514,18,1
514,29,1
514,30,1
515,15,1
515,18,1
515,32,0
516,4,0
516,15,0
516,16,0
516,18,0
516,31,2
517,4,0
517,18,0
517,27,0
517,30,0
517,32,0
518,4,0
518,12,0
518,18,0
518,32,0
518,35,0
519,1,0
519,4,0
519,18,0
519,27,0
520,4,0
520,18,0
520,30,0
521,15,0
521,16,0
521,18,0
521,30,0
521,32,0
522,1,0
522,4,0
522,18,0
522,31,0
522,32,0
523,1,0
523,18,0
523,30,0
523,31,0
524,12,1
524,18,1
524,30,0
525,12,1
525,15,0
525,18,0
526,1,5
526,4,5
526,18,0
526,31,5
527,1,5
527,18,0
527,21,5
528,1,1
528,18,0
528,32,1
529,4,1
529,14,1
529,18,1
530,12,0
530,18,0
530,32,0
530,35,1
531,2,0
531,4,0
531,16,0
531,18,0
532,4,0
532,10,6
532,18,0
533,10,6
533,18,0
533,31,2
533,32,0
534,12,0
534,18,0
534,37,0
535,18,0
535,29,0
535,31,2
535,32,0
536,15,0
536,18,0
536,23,5
537,18,1
537,32,2
538,15,2
538,18,1
538,32,0
539,15,2
539,16,0
539,18,0
539,30,2
540,4,4
540,12,4
540,18,1
540,32,4
541,15,1
541,18,4
541,31,4
541,32,4
542,4,1
542,18,1
542,31,2
542,32,2
543,7,5
543,12,1
543,18,0
543,31,0
543,32,2
544,1,0
544,10,6
544,12,0
544,18,0
545,12,0
545,18,0
545,21,5
546,4,1
546,18,1
546,32,1
547,18,1
547,32,1
547,37,0
548,1,1
548,18,1
548,32,2
549,12,0
549,18,0
549,30,0
550,2,0
550,18,0
550,32,0
551,10,4
551,18,4
551,32,0
552,18,0
552,30,2
552,32,0
553,18,0
553,21,1
553,31,0
554,16,3
554,18,5
555,14,5
555,15,1
555,18,1
555,30,1
556,12,1
556,18,1
556,31,2
556,32,1
557,4,1
557,18,1
557,31,0
558,2,0
558,18,0
558,32,2
559,4,1
559,12,1
559,18,1
559,31,1
560,4,0
560,8,0
560,18,0
560,31,0
561,12,0
561,18,0
561,32,0
561,36,0
562,18,0
562,23,2
562,27,0
562,30,0
562,32,1
563,12,1
563,18,1
563,32,1
564,1,7
564,12,7
564,18,5
564,32,7
565,4,7
565,12,7
565,18,0
565,32,7
566,1,0
566,12,0
566,18,1
566,27,0
567,0,2
567,18,0
567,31,0
568,4,0
568,12,0
568,18,0
568,30,0
568,31,0
569,4,0
569,15,0
569,18,0
569,27,0
569,32,0
570,8,0
570,18,0
570,31,2
571,8,5
571,15,2
571,18,0
571,32,0
572,12,0
572,18,0
572,27,0
572,31,0
573,4,0
573,15,0
573,18,0
573,32,0
574,8,0
574,18,0
574,31,1
574,32,0
575,4,0
575,12,0
575,18,0
575,37,0
576,2,2
576,4,1
576,12,4
576,18,1
577,4,1
577,12,4
577,18,1
577,31,0
578,4,1
578,18,1
578,31,4
579,4,5
579,12,1
579,18,5
580,0,2
580,18,1
580,31,2
581,12,0
581,15,0
581,18,0
582,4,1
582,12,0
582,18,1
582,32,0
583,4,1
583,18,1
583,21,1
584,4,5
584,12,7
584,18,0
585,4,5
585,12,7
585,18,0
585,32,7
586,4,1
586,12,2
586,18,0
586,31,2
587,2,4
587,4,4
587,12,2
587,18,0
587,30,4
588,4,2
588,15,0
588,18,2
589,4,2
589,15,0
589,18,0
590,12,1
590,15,2
590,18,4
590,32,2
591,4,1
591,14,6
591,18,0
592,12,6
592,14,2
592,18,0
593,4,4
593,14,2
593,18,0
594,12,1
594,18,0
594,31,0
595,4,0
595,12,0
595,18,0
596,4,4
596,18,0
597,18,0
597,30,0
597,31,2
598,15,0
598,18,0
598,21,2
598,31,2
599,18,7
599,21,1
599,27,7
599,31,2
600,12,5
600,18,0
600,31,1
601,12,5
601,18,5
601,32,5
602,12,1
602,18,0
602,31,0
602,32,1
603,4,1
603,18,0
603,21,1
604,8,3
604,12,1
604,18,1
605,12,1
605,18,0
605,31,2
606,12,1
606,18,1
607,6,5
607,28,1
608,9,1
608,12,0
608,28,1
609,0,5
609,22,2
610,9,0
610,28,0
611,36,6
612,0,2
612,6,0
612,22,2
613,9,1
613,28,1
614,7,1
614,28,1
615,3,5
615,28,0
616,0,5
616,11,2
616,12,2
616,34,0
618,7,0
618,22,1
618,28,2
619,9,0
620,12,2
620,28,0
621,7,0
621,12,0
621,28,0
622,22,2
622,28,0
623,3,1
623,6,1
624,17,5
624,24,2
624,28,0
625,7,0
625,9,0
625,24,2
626,0,4
626,7,4
627,9,0
628,12,1
628,28,1
629,7,0
629,24,0
629,28,0
630,24,1
630,28,1
631,9,1
631,12,2
631,19,2
631,25,6
632,0,5
632,6,4
632,24,1
633,7,0
634,17,5
634,24,2
634,28,0
635,6,0
635,20,0
635,24,2
636,9,2
636,27,2
636,28,1
637,0,2
637,19,0
637,24,0
638,0,3
638,7,0
639,0,1
639,13,5
640,0,5
640,3,5
640,13,5
640,22,1
641,0,0
641,9,0
641,12,0
641,28,0
642,3,5
642,6,2
642,28,0
643,0,7
643,6,6
643,34,6
644,17,1
644,28,1
645,6,2
645,20,1
645,22,5
646,0,0
646,24,2
647,28,0
648,0,1
648,3,1
648,7,5
649,7,0
649,12,0
649,34,3
650,17,0
650,22,2
650,36,0
651,0,1
651,9,4
651,24,4
651,26,4
652,9,0
652,28,0
653,1,0
653,34,4
654,9,1
654,12,1
654,24,1
655,12,0
655,13,3
656,22,2
656,24,1
656,36,1
657,17,2
657,19,2
657,22,1
658,6,5
658,17,0
658,28,0
658,33,0
659,0,0
659,12,2
660,1,0
660,25,0
660,28,0
661,6,5
661,7,0
661,28,0
662,19,0
662,26,5
662,28,2
663,34,0
664,0,5
664,22,6
664,28,1
665,28,1
666,9,1
666,12,1
666,27,0
667,9,1
667,34,0
668,1,1
668,7,1
668,9,1
668,12,1
669,0,2
669,12,2
669,24,0
670,12,1
671,19,2
672,6,5
672,17,2
672,24,2
673,24,1
674,9,0
674,12,0
674,22,3
674,33,0
675,9,1
675,13,2
675,19,1
676,17,0
676,28,0
676,34,3
677,3,5
677,13,6
677,22,2
678,7,0
678,9,0
678,12,0
679,7,2
679,22,1
679,28,7
680,0,2
680,28,0
680,33,0
681,0,4
681,9,4
682,0,2
682,6,6
682,34,0
683,11,2
683,12,0
684,0,2
684,1,0
684,9,0
685,9,1
686,12,1
686,24,1
686,26,2
687,0,0
687,12,1
688,7,1
688,28,1
689,3,4
689,17,4
689,24,4
689,36,4
690,12,2
690,24,7
691,19,6
692,7,1
692,9,1
693,7,0
693,27,0
693,36,2
694,9,7
694,26,7
694,28,7
695,1,7
695,13,0
695,24,4
